1,Bitcoin,BTC,$67520408829,$4087.66,16518125,https://coinmarketcap.com/currencies/bitcoin/
2,Ethereum,ETH,$28375090433,$301.43,94135404,https://coinmarketcap.com/currencies/ethereum/
3,Bitcoin Cash,BCH,$11764310194,$712.87,16502675,https://coinmarketcap.com/currencies/bitcoin-cash/
4,XRP,XRP,$6086526581,$0.158735,38343841883,https://coinmarketcap.com/currencies/ripple/
5,IOTA,MIOTA,$2618887032,$0.942205,2779530283,https://coinmarketcap.com/currencies/iota/
6,NEM,XEM,$2442972064,$0.271441,8999999999,https://coinmarketcap.com/currencies/nem/
7,Litecoin,LTC,$2429289241,$46.23,52546782,https://coinmarketcap.com/currencies/litecoin/
8,Dash,DASH,$2207685200,$294.20,7504078,https://coinmarketcap.com/currencies/dash/
9,NEO,NEO,$1909273911,$38.19,50000000,https://coinmarketcap.com/currencies/neo/
10,Ethereum Classic,ETC,$1315544997,$13.89,94726203,https://coinmarketcap.com/currencies/ethereum-classic/
11,OmiseGO,OMG,$829751379,$8.44,98312024,https://coinmarketcap.com/currencies/omisego/
12,Monero,XMR,$818088876,$54.71,14953626,https://coinmarketcap.com/currencies/monero/
13,BitConnect,BCC,$757218360,$116.77,6484563,https://coinmarketcap.com/currencies/bitconnect/
14,Qtum,QTUM,$695812333,$11.79,59000000,https://coinmarketcap.com/currencies/qtum/
15,Stratis,STRAT,$564013983,$5.73,98511024,https://coinmarketcap.com/currencies/stratis/
16,Waves,WAVES,$486464214,$4.86,100000000,https://coinmarketcap.com/currencies/waves/
17,Zcash,ZEC,$483462666,$241.07,2005456,https://coinmarketcap.com/currencies/zcash/
18,TenX,PAY,$423703703,$4.05,104661310,https://coinmarketcap.com/currencies/tenx/
19,EOS,EOS,$405019933,$1.37,295557242,https://coinmarketcap.com/currencies/eos/
20,Lisk,LSK,$378305360,$3.40,111182070,https://coinmarketcap.com/currencies/lisk/
21,Steem,STEEM,$345267667,$1.44,240045901,https://coinmarketcap.com/currencies/steem/
22,BitShares,BTS,$343769467,$0.132314,2598130000,https://coinmarketcap.com/currencies/bitshares/
23,Tether,USDT,$318424127,$0.996629,319501318,https://coinmarketcap.com/currencies/tether/
24,Iconomi,ICN,$295897719,$3.41,86900350,https://coinmarketcap.com/currencies/iconomi/
25,0x,ZRX,$254559177,$0.424265,600000000,https://coinmarketcap.com/currencies/0x/
26,Veritaseum,VERI,$254031266,$126.31,2011134,https://coinmarketcap.com/currencies/veritaseum/
27,Binance Coin,BNB,$250258183,$2.50,100000000,https://coinmarketcap.com/currencies/binance-coin/
28,Golem,GNT,$227863096,$0.273535,833032000,https://coinmarketcap.com/currencies/golem-network-tokens/
29,Augur,REP,$226103619,$20.55,11000000,https://coinmarketcap.com/currencies/augur/
30,Bytecoin,BCN,$221694305,$0.001210,183253534612,https://coinmarketcap.com/currencies/bytecoin-bcn/
31,Siacoin,SC,$221267682,$0.007696,28751062872,https://coinmarketcap.com/currencies/siacoin/
32,MaidSafeCoin,MAID,$217687410,$0.481021,452552412,https://coinmarketcap.com/currencies/maidsafecoin/
33,Basic Attention Token,BAT,$206130683,$0.206131,1000000000,https://coinmarketcap.com/currencies/basic-attention-token/
34,Factom,FCT,$198507901,$22.70,8745102,https://coinmarketcap.com/currencies/factom/
