1,Bitcoin,BTC,$163204103255,$9664.73,16886562,https://coinmarketcap.com/currencies/bitcoin/
2,Ethereum,ETH,$82659638142,$844.81,97844015,https://coinmarketcap.com/currencies/ethereum/
3,XRP,XRP,$36885425537,$0.943487,39094802192,https://coinmarketcap.com/currencies/ripple/
4,Bitcoin Cash,BCH,$20012915872,$1178.10,16987413,https://coinmarketcap.com/currencies/bitcoin-cash/
5,Litecoin,LTC,$12209954707,$220.47,55380233,https://coinmarketcap.com/currencies/litecoin/
6,Cardano,ADA,$8919771023,$0.344033,25927070538,https://coinmarketcap.com/currencies/cardano/
7,NEO,NEO,$7700129051,$118.46,65000000,https://coinmarketcap.com/currencies/neo/
8,Stellar,XLM,$6598593556,$0.357302,18467830630,https://coinmarketcap.com/currencies/stellar/
9,EOS,EOS,$5467130032,$7.90,692443713,https://coinmarketcap.com/currencies/eos/
10,IOTA,MIOTA,$5047382418,$1.82,2779530283,https://coinmarketcap.com/currencies/iota/
11,Dash,DASH,$4678037137,$591.69,7906252,https://coinmarketcap.com/currencies/dash/
12,Monero,XMR,$4429771037,$281.02,15763019,https://coinmarketcap.com/currencies/monero/
13,Ethereum Classic,ETC,$3645684927,$36.41,100120878,https://coinmarketcap.com/currencies/ethereum-classic/
14,NEM,XEM,$3587793320,$0.398644,8999999999,https://coinmarketcap.com/currencies/nem/
15,Vechain [Token],VEN,$2797598772,$5.87,476398143,https://coinmarketcap.com/currencies/vechainold/
16,TRON,TRX,$2622257868,$0.039883,65748192475,https://coinmarketcap.com/currencies/tron/
17,Tether,USDT,$2217898044,$1.00,2217140814,https://coinmarketcap.com/currencies/tether/
18,Lisk,LSK,$2045782336,$20.01,102235112,https://coinmarketcap.com/currencies/lisk/
19,Bitcoin Gold,BTG,$1935556196,$114.90,16846086,https://coinmarketcap.com/currencies/bitcoin-gold/
20,Qtum,QTUM,$1917164897,$25.94,73908416,https://coinmarketcap.com/currencies/qtum/
21,OmiseGO,OMG,$1711252667,$16.77,102042552,https://coinmarketcap.com/currencies/omisego/
